Come on man!  Listen so uh, are you gonna squeeze the perps shoes a little bit before he lawyers up?	It's a witness not a perp. And no one talks like that!	non-neutral
It's a witness not a perp. And no one talks like that!	Yeah, no one talks like that!	non-neutral
Yeah, no one talks like that!	Oh what? Like your Mr. Cop!	anger
Oh what? Like your Mr. Cop!	Hey, I'm more cop than you two!	anger
Hey, I'm more cop than you two!	How do you figure that?	non-neutral
How do you figure that?	Hello! I'm in the front seat, okay? I'm Gary's partner!	neutral
Hello! I'm in the front seat, okay? I'm Gary's partner!	I guess so.	neutral
I guess so.	Here you go. Thank you!	neutral
Here you go. Thank you!	Wait, Rach! Where's the other one?	neutral
Wait, Rach! Where's the other one?	Oh what, you-you want both of them?	surprise
Oh what, you-you want both of them?	Rachel Karen Green, where's the other earring?!	anger
Rachel Karen Green, where's the other earring?!	Okay, okay, okay, look, just don't freak out, but I kinda lost it.	fear
Okay, okay, okay, look, just don't freak out, but I kinda lost it.	I know it's in the apartment, but I	neutral
I know it's in the apartment, but I	Well, what am I going to tell Monica? She wants to wear them tonight!	fear
Well, what am I going to tell Monica? She wants to wear them tonight!	Tell her to wear her own earrings.	non-neutral
Tell her to wear her own earrings.	These	neutral
These	Nooo! Nooooo! You lent me Monica's earrings?! I'm not allowed to borrow her stuff!	anger
Nooo! Nooooo! You lent me Monica's earrings?! I'm not allowed to borrow her stuff!	Why not?	neutral
Why not?	Because I lose her stuff!	non-neutral
Well, you're-you're sweating.	These-these are beads of joy.	joy
These-these are beads of joy.	Oh that's sweet. Don't touch me.	disgust
Oh that's sweet. Don't touch me.	Uh Phoebe, can I see you for a second?	neutral
Uh Phoebe, can I see you for a second?	Yeah!	neutral
Yeah!	What's going on?	neutral
What's going on?	Chandler's gone again!	surprise
Chandler's gone again!	Oh my God! Why would you play hide and seek with someone you know is a flight risk?!	non-neutral
Okay. You ready to push again?	I already had a baby. Leave me alone.	anger
I already had a baby. Leave me alone.	Okay, okay, come on, you can do it. You can do it!	joy
Okay, okay, come on, you can do it. You can do it!	Yeah!!	joy
Yeah!!	Little Leslie is here!	joy
Little Leslie is here!	We got another one!	surprise
We got another one!	Oh my God, I can't believe I have two-two children.	surprise
Oh my God, I can't believe I have two-two children.	How scary is that?	surprise
How scary is that?	Come on little Chandler, it's time to be born. Come on little Chandler! Come on!	joy
Come on little Chandler, it's time to be born. Come on little Chandler! Come on!	All right, he's coming. He's coming!	joy
All right, he's coming. He's coming!	Hey, where's his thing?	surprise
Hey, where's his thing?	Chandler's a girl!	surprise
Chandler's a girl!	Oh God, kindergarten flashback.	surprise
Oh God, kindergarten flashback.	They musta read the sonogram wrong.	surprise
They musta read the sonogram wrong.	'Cause they, 'cause they thought it was a boy, but Chandler's a girl!	surprise
'Cause they, 'cause they thought it was a boy, but Chandler's a girl!	Chandler's a girl!	surprise
Chandler's a girl!	Okay, keep saying it!	joy
Okay, keep saying it!	Am I too late?!	neutral
Am I too late?!	No-no ah, everything's okay. Everybody's healthy there's 30 fingers and 30 toes.	joy
No-no ah, everything's okay. Everybody's healthy there's 30 fingers and 30 toes.	We have our babies?	surprise
We have our babies?	Yeah.	joy
Yeah.	Oh, we have our babies.	joy
Hey Toby!	Hey Bobby.	neutral
Hey Bobby.	It's Bob actually. Hey, you work up here, can you tell me where this Chandler	neutral
It's Bob actually. Hey, you work up here, can you tell me where this Chandler	Uhh yeah. Yeah, it's  right, right down there.  Right there, yeah. Can I ask you why?	neutral
Uhh yeah. Yeah, it's  right, right down there.  Right there, yeah. Can I ask you why?	I want to talk to that bastard, see what his problem is.	anger
I want to talk to that bastard, see what his problem is.	Okay Bob listen uhh, I'm the reason you didn't get the job up here.	non-neutral
Okay Bob listen uhh, I'm the reason you didn't get the job up here.	Toby don't.	non-neutral
Toby don't.	Bob!	non-neutral
Bob!	Toby! I'm not gonna let you cover for him. Anything you say right now will just get me more upset with Chandler!	anger
Toby! I'm not gonna let you cover for him. Anything you say right now will just get me more upset with Chandler!	Ohh!	surprise
Ohh!	Thank you.  Oh Joey and look at this crib! It's so cute!	joy
Thank you.  Oh Joey and look at this crib! It's so cute!	I know! I found it on the street.	joy
I know! I found it on the street.	Are you seriousReally?! It's in such good condition.	surprise
Are you seriousReally?! It's in such good condition.	Yeah.	neutral
Yeah.	Wow! Whoa-whoa what's under the covers?	surprise
Wow! Whoa-whoa what's under the covers?	I don't know.	neutral
I don't know.	It's moving.	non-neutral
It's moving.	Ew.	disgust
Ew.	It's stillIt's got a tail! Get it out of here! Get it out of here!!	fear
It's stillIt's got a tail! Get it out of here! Get it out of here!!	Ooh! Ah! Okay!	fear
Well, I went over to Kyle's last night to pick up a few things and we got to reminiscing	we talked through most of the night and we realized that the reason we were so angry at each other was because there are still feelings there. So	non-neutral
we talked through most of the night and we realized that the reason we were so angry at each other was because there are still feelings there. So	Oh just say it Kyle!	surprise
Oh just say it Kyle!	We're gonna give it another try.	joy
We're gonna give it another try.	What about her whining and her constant need for attention?!	non-neutral
What about her whining and her constant need for attention?!	I'm gonna work on that.	neutral
I'm gonna work on that.	Oh right, because you're so capable of change.	non-neutral
Oh right, because you're so capable of change.	Y'know, he hums when he pees!	non-neutral
Y'know, he hums when he pees!	I do know.	neutral
I do know.	It makes him miss the bowl, but whatever.	disgust
It makes him miss the bowl, but whatever.	We're so sorry.	sadness
We're so sorry.	That's all right, we-we don't need you. In fact, hey I'm over it already.	non-neutral
That's all right, we-we don't need you. In fact, hey I'm over it already.	Yeah, and y'know what? I don't give a tiny rat's ass.	anger
Yeah, and y'know what? I don't give a tiny rat's ass.	Yeah, we're gonna go.	neutral
Yeah, we're gonna go.	I'm sorry. Ugh, Pheebs, you were, you were right about her. Y'know, she	sadness
I'm sorry. Ugh, Pheebs, you were, you were right about her. Y'know, she	Oh. Y'know, he hums while he does other stuff to.	neutral
Oh. Y'know, he hums while he does other stuff to.	Yeah, we're better off without them.	non-neutral
Yeah, we're better off without them.	And y'know, even if they break up again, you'd better not let him in your sad men's club!	anger
And y'know, even if they break up again, you'd better not let him in your sad men's club!	Divorced men's club.	sadness
Divorced men's club.	Potato, Potaato.	neutral
Why isn't that valet back with my Porsche?	Maybe because you've got the keys?	non-neutral
Maybe because you've got the keys?	Porsche.	neutral
Porsche.	This is totally your fault!	anger
This is totally your fault!	My fault?! You threatened the judge!	anger
My fault?! You threatened the judge!	Well, you ripped the paper out of the court reporter's machine!!	anger
Well, you ripped the paper out of the court reporter's machine!!	Can we, can we just forget this ever happened?	non-neutral
Can we, can we just forget this ever happened?	Yes of course, absolutely! You're right. I'm sorry.	sadness
Yes of course, absolutely! You're right. I'm sorry.	Thank you.	neutral
Thank you.	Yes.	neutral
Yes.	All right I guess I'm, gonna go pack.	neutral
All right I guess I'm, gonna go pack.	Okay. Oh wait! One more thing umm, do-do we still need to uh settle the question of "us?"	fear
Phoebe!	Yeah?	neutral
Yeah?	Have you seen Chandler?!	neutral
Have you seen Chandler?!	No! Why?	neutral
No! Why?	The woman from the museum called and said that there was a cancellation and that we could move up our wedding and Chandler heard!	fear
The woman from the museum called and said that there was a cancellation and that we could move up our wedding and Chandler heard!	I know!	fear
I know!	How bad is this?	fear
How bad is this?	!	neutral
!	Well for the regular guy, it's bad, but Chandler, Oh dear God!	fear
Well for the regular guy, it's bad, but Chandler, Oh dear God!	I know! I know! And he totally freaked out and I can't find him anywhere!	fear
I know! I know! And he totally freaked out and I can't find him anywhere!	What are you gonna do?	neutral
What are you gonna do?	Well, I'm never gonna listen to you again, that's for sure!	anger
Well, I'm never gonna listen to you again, that's for sure!	"Y'know, harm can it do if you go and put your name down?"	neutral
"Y'know, harm can it do if you go and put your name down?"	Rachel said that!	surprise
Rachel said that!	Well Rachel's not here!	anger
Come on, come on.	Damnit, damnit, damnit, damnit.	anger
Damnit, damnit, damnit, damnit.	This is all your fault.	anger
This is all your fault.	This is supposed to be, like, the greatest day of my life, y'know?	non-neutral
This is supposed to be, like, the greatest day of my life, y'know?	My son is being born, and I should be in there, you know, instead of stuck in a closet with you.	anger
My son is being born, and I should be in there, you know, instead of stuck in a closet with you.	The woman I love is having a baby today. I've been waiting for this just as much as you have.	non-neutral
The woman I love is having a baby today. I've been waiting for this just as much as you have.	No no no, believe me.	non-neutral
No no no, believe me.	No one has been waiting for this as much as I have, ok?	anger
No one has been waiting for this as much as I have, ok?	And you know what the funny thing is?	neutral
And you know what the funny thing is?	When this day is over, you get to go home with the baby, ok?	non-neutral
When this day is over, you get to go home with the baby, ok?	Where does that leave me?	sadness
Where does that leave me?	You get to be the baby's father.	neutral
You get to be the baby's father.	Everyone knows who you are.	neutral
Everyone knows who you are.	Who am I?	non-neutral
Who am I?	There's Mother's Day, there's Father's Day, there's no... Lesbian Lover Day.	sadness
There's Mother's Day, there's Father's Day, there's no... Lesbian Lover Day.	Every day is Lesbian Lover Day.	neutral
Every day is Lesbian Lover Day.	This is so great.	joy
This is so great.	You wanna explain that?	neutral
You wanna explain that?	I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.	sadness
I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.	And here's this little baby who has like three whole parents who care about it so much that they're fighting over who gets to love it the most.	joy
And here's this little baby who has like three whole parents who care about it so much that they're fighting over who gets to love it the most.	And it's not even born yet.	non-neutral
And it's not even born yet.	It's just, it's just the luckiest baby in the whole world.	joy
It's just, it's just the luckiest baby in the whole world.	I'm sorry, you were fighting.	sadness
Okay, it's a typical New York City apartment. Two girls are just hanging out.	Hi, how are you doing Kelly?	neutral
Hi, how are you doing Kelly?	I'm doing just fine! God, Tiffany, you smell so great!	joy
I'm doing just fine! God, Tiffany, you smell so great!	It's my new perfume. Why don't you come closer where you can	neutral
It's my new perfume. Why don't you come closer where you can	Oh, y'know Joey, you are sick!	disgust
Oh, y'know Joey, you are sick!	This is disgusting!	disgust
This is disgusting!	I'm not reading this!	disgust
I'm not reading this!	What?! Wait-wait-wait! The handsome man was about to enter!!	surprise
All right, I'll give you this, Mr. Peanut is a better dresser.	I mean he's got the monocle, he's got the top hat...	neutral
I mean he's got the monocle, he's got the top hat...	You know he's gay?	neutral
You know he's gay?	I just wanna clarify this: are you outing Mr. Peanut?	neutral
I just wanna clarify this: are you outing Mr. Peanut?	Danielle! Hi! Uh- everybody, this is Danielle, Danielle, everybody.	neutral
Danielle! Hi! Uh- everybody, this is Danielle, Danielle, everybody.	Hi. Hi.	neutral
Hi. Hi.	What are you doing here?	surprise
What are you doing here?	Well, what?	neutral
Well, what?	What?	neutral
What?	What is it?	neutral
What is it?	That she left you?	surprise
That she left you?	That she likes women?	neutral
That she likes women?	That she left you for another woman that likes women?	neutral
That she left you for another woman that likes women?	Little louder, okay, I think there's a man on the twelfth floor in a coma that didn't quite hear you...	anger
Little louder, okay, I think there's a man on the twelfth floor in a coma that didn't quite hear you...	Then what?	neutral
Then what?	My first time with Carol was...	neutral
My first time with Carol was...	What?	neutral
What?	It was my	neutral
It was my	With Carol?  Oh.	surprise
With Carol?  Oh.	So in your whole life, you've only been with oneoh.	surprise
So in your whole life, you've only been with oneoh.	Whoah, boy, hockey was a big mistake! There was a whole bunch of stuff we could've done tonight!	non-neutral
Hi. Where is everybody?	Oh, it's already closed, Chris gave me the keys to lock up-what is wrong?	non-neutral
Oh, it's already closed, Chris gave me the keys to lock up-what is wrong?	My marriage, I think my marriage is um, is kinda over.	sadness
My marriage, I think my marriage is um, is kinda over.	Oh no! Why?	surprise
Oh no! Why?	Cause Carol's a lesbian.  And, and I'm not one. And apparently it's not a mix and match situation.	sadness
Cause Carol's a lesbian.  And, and I'm not one. And apparently it's not a mix and match situation.	Oh my God! I don't believe it! Oh, you poor bunny.	surprise
Oh my God! I don't believe it! Oh, you poor bunny.	I'm an idiot.	disgust
I'm an idiot.	I mean shoulda seen it, I mean Carol and I'd be out and she'd, she'd see some beautiful woman, and, and she'd be Ross y'know look at her, and I'd think, God, my wife is cool!	non-neutral
I mean shoulda seen it, I mean Carol and I'd be out and she'd, she'd see some beautiful woman, and, and she'd be Ross y'know look at her, and I'd think, God, my wife is cool!	Aw! Hey, do you think that Susan person is her lover?	neutral
Aw! Hey, do you think that Susan person is her lover?	Well, now I do!!	surprise
Well, now I do!!	I'm sorry.	sadness
I'm sorry.	Seven years.	sadness
Seven years.	I mean we've been together seven years, she's the only woman who's ever loved me, and the only woman I've-I've ever....	sadness
I mean we've been together seven years, she's the only woman who's ever loved me, and the only woman I've-I've ever....	Aw, God Ross. Oh.	sadness
Aw, God Ross. Oh.	I'll do it.	neutral
I'll do it.	No you won't.	neutral
No you won't.	Look he knows he did a terrible thing and I believe him, he's sorry.	sadness
Look he knows he did a terrible thing and I believe him, he's sorry.	But,  you've got one more apology to make, all right, you've got to apologize to Mary-Angela.	non-neutral
But,  you've got one more apology to make, all right, you've got to apologize to Mary-Angela.	Okay, absolutely!	joy
Okay, absolutely!	All right.	neutral
All right.	You've got it.	neutral
You've got it.	Cookie, now you can punch him!	anger
Cookie, now you can punch him!	What?!	surprise
All right, that's it, I quit.	What? I didn't say anything.	surprise
What? I didn't say anything.	Yeah, but this  isn't the face of a person who trusts a person.	non-neutral
Yeah, but this  isn't the face of a person who trusts a person.	Ok, this  is the face of a person who, you know, doesn't trust a person.	non-neutral
Ok, this  is the face of a person who, you know, doesn't trust a person.	I'm sorry. I'm sorry, Phoebe. It's just a little shorter than what we had discussed.	non-neutral
I'm sorry. I'm sorry, Phoebe. It's just a little shorter than what we had discussed.	Would you relax? I know what I am doing. This is how he wears it.	anger
Would you relax? I know what I am doing. This is how he wears it.	Julie.	neutral
Julie.	What?!	non-neutral
What?!	Jody!	surprise
Jody!	You were with Julie?	neutral
You were with Julie?	Look, when it started I was just trying to be nice to her because she was my brother's girlfriend.	neutral
Look, when it started I was just trying to be nice to her because she was my brother's girlfriend.	And then, one thing led to another and, before I knew it, we were...shopping.	neutral
And then, one thing led to another and, before I knew it, we were...shopping.	Oh. Oh my God.	surprise
Oh. Oh my God.	Honey, wait. We only did it once. It didn't mean anything to me.	non-neutral
Honey, wait. We only did it once. It didn't mean anything to me.	Yeah, right.  Sure!	anger
Yeah, right.  Sure!	Really, Rachel, I was thinking of you the whole time.	non-neutral
Really, Rachel, I was thinking of you the whole time.	Look, I'm sorry, all right.	sadness
Look, I'm sorry, all right.	I never meant for you to find out!	sadness
I never meant for you to find out!	Oh, please, you wanted to get caught.	anger
Oh, please, you wanted to get caught.	That is not true!	anger
That is not true!	Oh, so you just sort of happened to leave it in here?	anger
Oh, so you just sort of happened to leave it in here?	Did it ever occur to you that I might just be that stupid?	non-neutral
Did it ever occur to you that I might just be that stupid?	Ok, Monica. I just have to know one thing. Did you go with her to	sadness
Hey!	Yeah!	non-neutral
Yeah!	I can't say.	neutral
I can't say.	Why?!	surprise
Why?!	Why not?	non-neutral
Why not?	I can't say because he's famous.	neutral
I can't say because he's famous.	Oh my God, who is it?!	surprise
Oh my God, who is it?!	Phoebe, come on, you have to tell us.	non-neutral
Phoebe, come on, you have to tell us.	Okay, okay. It's James Brolin. James Brolin is the father of my baby.	non-neutral
Okay, okay. It's James Brolin. James Brolin is the father of my baby.	As in Barbara Streisand's husband James Brolin?	surprise
As in Barbara Streisand's husband James Brolin?	What?! Well he never said that to me!	surprise
In	Oh, this life! Oh okay no, Chandler's is worse.	sadness
Oh, this life! Oh okay no, Chandler's is worse.	Man, it must be so cool remembering stuff like that! I don't have any past life memories.	non-neutral
Man, it must be so cool remembering stuff like that! I don't have any past life memories.	Of course you don't sweetie. You're brand new.	neutral
Of course you don't sweetie. You're brand new.	I know Monica's worst Thanksgiving.	neutral
I know Monica's worst Thanksgiving.	Oh, let's not tell this story.	non-neutral
Oh, let's not tell this story.	Oh, come on!	non-neutral
Oh, come on!	Oh no, I know! I know! It's the one where Joey got Monica's turkey stuck on his head!	non-neutral
Oh no, I know! I know! It's the one where Joey got Monica's turkey stuck on his head!	What?! Joey got a turkey stuck on his head?!	surprise
What?! Joey got a turkey stuck on his head?!	Hey, it's not like it sounds.	neutral
Hey, it's not like it sounds.	It's	neutral
Wendy, we had a deal!  Yeah, you promised! Wendy! Wendy! Wendy!	Who was that?	neutral
Who was that?	Wendy bailed. I have no waitress.	non-neutral
Wendy bailed. I have no waitress.	Oh... that's too bad. Bye bye.	non-neutral
Oh... that's too bad. Bye bye.	Ten dollars an hour.	neutral
Ten dollars an hour.	No.	neutral
No.	Twelve dollars an hour.	neutral
Twelve dollars an hour.	Mon. I wish I could, but I've made plans to walk around.	neutral
Mon. I wish I could, but I've made plans to walk around.	You know, Rachel, when you ran out of your wedding, I was there for you.	non-neutral
You know, Rachel, when you ran out of your wedding, I was there for you.	I put a roof over your head, and if that means nothing to you...  twenty dollars an hour.	non-neutral
I put a roof over your head, and if that means nothing to you...  twenty dollars an hour.	Done.	joy
The reactor's gonna blow in three seconds, we're never gonna make it!	You've got to get out of here! Save yourself!	fear
You've got to get out of here! Save yourself!	No! I won't leave you!	fear
No! I won't leave you!	Don't worry about me, I'm a robot! I'm just a machine!!	non-neutral
Don't worry about me, I'm a robot! I'm just a machine!!	No you're not! Not to me!	non-neutral
No you're not! Not to me!	Oh my God.	non-neutral
Oh my God.	What?	neutral
What?	I am	neutral
I am	Yeah, you're great! Okay, let's take it from	joy
Yeah, you're great! Okay, let's take it from	No, I mean I was really acting my ass off.	non-neutral
No, I mean I was really acting my ass off.	Yeah, I thought I was pretty good too.	joy
Yeah, I thought I was pretty good too.	Oh yeah, you're solid. Yeah, you're just no me.	neutral
Oh yeah, you're solid. Yeah, you're just no me.	Y'know what? I think that's enough for now. Yeah. I don't want to be over rehearsed.	neutral
Y'know what? I think that's enough for now. Yeah. I don't want to be over rehearsed.	Fine!	anger
Fine!	I'll do it without you!	anger
I'll do it without you!	I don't need you or anybody else!	anger
I don't need you or anybody else!	I'm gonna make it on my own!	anger
I'm gonna make it on my own!	You'll see!!	anger
You'll see!!	You'll	neutral
I can't believe that Ross is gone. It is just so sad.	I didn't know Ross and you were so close.	surprise
I didn't know Ross and you were so close.	We weren't but we had one class together. He was such a great    guy and he talked so passionately about science. I always remembered him.	sadness
We weren't but we had one class together. He was such a great    guy and he talked so passionately about science. I always remembered him.	I'm sure that would mean a lot to him.	neutral
I'm sure that would mean a lot to him.	And if heaven has a    door, I'm sure he's pressing his ear up against it and listening intently.	neutral
And if heaven has a    door, I'm sure he's pressing his ear up against it and listening intently.	I thought so many times about calling him and asking him out.    I guess I really missed my chance.	sadness
I thought so many times about calling him and asking him out.    I guess I really missed my chance.	But you didn't!	joy
But you didn't!	I'm still alive!!	joy
I'm still alive!!	Kori, I know this is a big surprise for you.	joy
Kori, I know this is a big surprise for you.	It's a long story but the things    you just said really made my day!	joy
It's a long story but the things    you just said really made my day!	I mean, the fact that you are here means more    to me than if this room were filled with people!	joy
I mean, the fact that you are here means more    to me than if this room were filled with people!	You sick freak, who does that? I can't believe I had a crush on    you!	anger
You sick freak, who does that? I can't believe I had a crush on    you!	Did you hear that? Kori Weston had a crush on me!!	non-neutral
We'll do a quick check.	Okay.	neutral
Okay.	So, eight days late huh?	surprise
So, eight days late huh?	Yeah.	neutral
Yeah.	You must be a little uncomfortable.	neutral
You must be a little uncomfortable.	Eh, just a tad.	neutral
Eh, just a tad.	You're about 80 percent effaced, so you're on your way.	neutral
You're about 80 percent effaced, so you're on your way.	It still could last a little while longer.	neutral
It still could last a little while longer.	If you're anxious there are a few ways to help things along.	neutral
If you're anxious there are a few ways to help things along.	Do them!!	non-neutral
Do them!!	Actually, they're things you can do. Just some home remedies, but in my experience I've found that some of them are quite effective.	neutral
Actually, they're things you can do. Just some home remedies, but in my experience I've found that some of them are quite effective.	Well, we are ready to try anything.	neutral
Well, we are ready to try anything.	Okay, there's an herbal tea you can drink.	neutral
Okay, there's an herbal tea you can drink.	Okay.	neutral
Okay.	What is wrong with Emma?	non-neutral
What is wrong with Emma?	Oh she misunderstood, she thought she was moving to Tulsa.	neutral
Anytime you're ready.	Ok, ok, here we go.	neutral
Ok, ok, here we go.	Ok, where am I talking to, here?	neutral
Ok, where am I talking to, here?	I mean, uh, well, there is one way that seems to offer a certain acoustical advantage, but...	neutral
I mean, uh, well, there is one way that seems to offer a certain acoustical advantage, but...	Just aim for the bump.	neutral
Just aim for the bump.	Ok, ok, ok, ok, here goes.	neutral
Ok, ok, ok, ok, here goes.	You know, I, you know, can't do this.	fear
You know, I, you know, can't do this.	Uh, this is too weird.	disgust
Uh, this is too weird.	I feel stupid.	sadness
I feel stupid.	So don't do it, it's fine. You don't have to do it just because Susan does it.	neutral
